_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	base
haten.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.27222355105287344	0.7653616720750268	NA	NA	nobound	446	all	5_5	1	selection	FOC	219	nav	4_4	229	haten	NA	NA	BOW
haten.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.3596762995730213	0.7316687744580057	NA	NA	nobound	446	all	5_5	1	selection	FOC	446	all	4_4	229	haten	NA	NA	BOW
haten.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.11576197599393442	-0.5891522250564026	NA	NA	nobound	698	all	5_5	1	no	5000	5000	nav	4_4	229	haten	NA	NA	BOW
haten.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.5343222312503979	-1.8251436439166162	NA	NA	nobound	698	all	5_5	1	no	5000	5000	all	4_4	229	haten	NA	NA	BOW
haten.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.16194520931844764	1.0274571210902261	NA	NA	nobound	698	all	5_5	1	no	FOC	363	nav	4_4	229	haten	NA	NA	BOW
haten.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.20476326113939028	0.9299571088191749	NA	NA	nobound	698	all	5_5	1	no	FOC	698	all	4_4	229	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6047059469342548	-0.0804134743423769	NA	NA	nobound	206	lex	3_3	1	weight	5000	5000	nav	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5616050495586665	-0.6297147010680035	NA	NA	nobound	206	lex	3_3	1	weight	5000	5000	all	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5455707033555881	0.2241789256491497	NA	NA	nobound	206	lex	3_3	1	weight	FOC	154	nav	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.536325285732872	0.1997097575838183	NA	NA	nobound	206	lex	3_3	1	weight	FOC	206	all	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.680205807583354	-0.12135252518622656	NA	NA	nobound	206	lex	3_3	1	selection	5000	5000	nav	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.658280918333862	-0.6063760316788896	NA	NA	nobound	206	lex	3_3	1	selection	5000	5000	all	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5730955857184907	0.16839606345564773	NA	NA	nobound	206	lex	3_3	1	selection	FOC	154	nav	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5610466227295197	0.14255720802424096	NA	NA	nobound	206	lex	3_3	1	selection	FOC	206	all	4_4	179	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.3527897003288705	-0.16964981480594352	NA	NA	nobound	281	lex	3_3	1	no	5000	5000	nav	4_4	203	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.1777798482940633	-0.9568273117412579	NA	NA	nobound	281	lex	3_3	1	no	5000	5000	all	4_4	203	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0690187165187197	0.33543143197402836	NA	NA	nobound	281	lex	3_3	1	no	FOC	215	nav	4_4	203	haten	NA	NA	BOW
haten.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.050907329254397	0.3124043347301329	NA	NA	nobound	281	lex	3_3	1	no	FOC	281	all	4_4	203	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	1.4983367278060804	0.2098370909462479	NA	NA	nobound	313	all	3_3	1	weight	5000	5000	nav	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.2025440686121636	-0.7460610031654754	NA	NA	nobound	313	all	3_3	1	weight	5000	5000	all	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	1.199258542390513	0.8221786943606072	NA	NA	nobound	313	all	3_3	1	weight	FOC	154	nav	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	1.2553856273774109	0.7448459947305937	NA	NA	nobound	313	all	3_3	1	weight	FOC	313	all	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.9452136295922009	-0.2860607925205335	NA	NA	nobound	313	all	3_3	1	selection	5000	5000	nav	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.4894912891988324	-1.235785907152649	NA	NA	nobound	313	all	3_3	1	selection	5000	5000	all	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.8486306175714992	0.39715477974842434	NA	NA	nobound	313	all	3_3	1	selection	FOC	154	nav	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.9243982736511573	0.3309059752144423	NA	NA	nobound	313	all	3_3	1	selection	FOC	313	all	4_4	228	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.8580663864494484	-0.5045473360754446	NA	NA	nobound	429	all	3_3	1	no	5000	5000	nav	4_4	229	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.28859047929704945	-1.6928898803034227	NA	NA	nobound	429	all	3_3	1	no	5000	5000	all	4_4	229	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.8111968053755323	0.45210485515587506	NA	NA	nobound	429	all	3_3	1	no	FOC	215	nav	4_4	229	haten	NA	NA	BOW
haten.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.8743198936312486	0.33821825505036573	NA	NA	nobound	429	all	3_3	1	no	FOC	429	all	4_4	229	haten	NA	NA	BOW
haten.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	1.4511649604886905	0.002482960088438093	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	nav	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.1748524955874222	-0.7967595380490015	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	all	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	1.2103698938858742	0.6916095887657641	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	148	nav	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	1.226316257873345	0.5849253775115958	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	298	all	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.9862335791309266	-0.41755435943805547	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	nav	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.6625179415501283	-1.382371068900932	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	all	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.9574757594114861	0.17700110026804822	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	148	nav	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.9557211727087851	0.11945978059403195	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	298	all	4_4	224	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.9423177054587661	-0.736828418590636	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	451	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	5000	5000	nav	4_4	226	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.49654384696522774	-1.8655576962751221	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	451	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	5000	5000	all	4_4	226	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.919906970705625	0.007090593729473129	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	451	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	FOC	230	nav	4_4	226	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.9846404639058058	-0.06637330454861824	"_model
haten.LEMMAPATHselection2    selection2
haten.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection2    bound
haten.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	451	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection2    NaN
haten.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	FOC	451	all	4_4	226	"_model
haten.LEMMAPATHselection2    haten
haten.LEMMAPATHselection2    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection2    dependency
haten.LEMMAPATHselection2    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	1.1011629277864967	0.002384566590741915	"_model
haten.LEMMAPATHselection3    selection3
haten.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection3    bound
haten.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	372	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	nav	4_4	225	"_model
haten.LEMMAPATHselection3    haten
haten.LEMMAPATHselection3    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection3    dependency
haten.LEMMAPATHselection3    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.6776905047541805	-0.9073673697340164	"_model
haten.LEMMAPATHselection3    selection3
haten.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection3    bound
haten.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	372	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	all	4_4	225	"_model
haten.LEMMAPATHselection3    haten
haten.LEMMAPATHselection3    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection3    dependency
haten.LEMMAPATHselection3    dependency
Name: base, dtype: object"
haten.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.9328245645171851	0.7536317596844249	"_model
haten.LEMMAPATHselection3    selection3
haten.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
haten.LEMMAPATHselection3    bound
haten.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	372	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
haten.LEMMAPATHselection3    NaN
haten.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	195	nav	4_4	225	"_model
haten.LEMMAPATHselection3    haten
haten.LEMMAPATHselection3    haten
Name: type, dtype: object"	NA	NA	"_model
haten.LEMMAPATHselection3    dependency
haten.LEMMAPATHselection3    dependency
Name: base, dtype: object"
